y2_statefips,y2_countyfips,y1_statefips,y1_countyfips,y1_state,y1_countyname,n1,n2,agi
45,67,45,33,SC,Dillon County,72,159,2325
45,67,45,41,SC,Florence County,68,123,2441
45,67,45,79,SC,Richland County,26,50,461
45,69,45,25,SC,Chesterfield County,55,95,1975
45,69,37,165,NC,Scotland County,40,78,1430
45,69,45,41,SC,Florence County,27,61,870
45,69,37,153,NC,Richmond County,24,49,710
45,69,45,33,SC,Dillon County,20,47,699
45,71,45,63,SC,Lexington County,169,344,11285
45,71,45,79,SC,Richland County,128,240,7761
45,71,45,59,SC,Laurens County,45,85,1326
45,71,45,83,SC,Spartanburg County,25,48,1900
45,71,45,39,SC,Fairfield County,24,35,973
45,71,45,81,SC,Saluda County,24,48,655
45,71,45,45,SC,Greenville County,22,43,1657
45,73,45,77,SC,Pickens County,286,498,17113
45,73,45,7,SC,Anderson County,219,408,12153
45,73,45,45,SC,Greenville County,170,332,28141
45,73,45,83,SC,Spartanburg County,47,90,3062
45,73,13,135,GA,Gwinnett County,31,63,3479
45,73,45,19,SC,Charleston County,26,52,4627
45,73,45,63,SC,Lexington County,25,49,1402
45,73,13,121,GA,Fulton County,24,41,4620
45,73,13,257,GA,Stephens County,24,39,785
45,73,37,21,NC,Buncombe County,23,54,1367
45,73,45,79,SC,Richland County,23,37,1666
45,73,12,71,FL,Lee County,20,42,1672
45,75,45,35,SC,Dorchester County,159,308,9318
45,75,45,15,SC,Berkeley County,157,306,7930
45,75,45,79,SC,Richland County,145,279,4660
45,75,45,63,SC,Lexington County,127,233,6619
45,75,45,19,SC,Charleston County,108,218,5521
45,75,45,17,SC,Calhoun County,84,161,3253
45,75,45,9,SC,Bamberg County,71,139,2268
45,75,45,3,SC,Aiken County,41,82,1469
45,75,37,119,NC,Mecklenburg County,32,54,936
45,75,45,45,SC,Greenville County,29,55,871
45,75,45,27,SC,Clarendon County,28,69,2077
45,75,45,29,SC,Colleton County,26,60,1451
45,75,45,11,SC,Barnwell County,24,51,632
45,75,45,85,SC,Sumter County,20,42,947
45,77,45,45,SC,Greenville County,1012,1860,81602
45,77,45,7,SC,Anderson County,671,1234,38821
45,77,45,73,SC,Oconee County,312,548,19588
45,77,45,83,SC,Spartanburg County,116,222,5926
45,77,45,19,SC,Charleston County,58,98,6066
45,77,45,63,SC,Lexington County,49,78,2219
45,77,45,79,SC,Richland County,38,47,1500
45,77,37,21,NC,Buncombe County,31,45,1096
45,77,45,59,SC,Laurens County,31,60,1120
45,77,37,119,NC,Mecklenburg County,29,60,4896
45,77,45,91,SC,York County,28,51,2371
45,77,37,89,NC,Henderson County,27,44,1378
45,77,45,51,SC,Horry County,27,38,1233
45,77,45,15,SC,Berkeley County,26,51,1797
45,77,12,99,FL,Palm Beach County,23,45,1948
45,77,13,121,GA,Fulton County,22,37,6400
45,77,45,35,SC,Dorchester County,22,42,4717
45,77,6,37,CA,Los Angeles County,21,38,7123
45,79,45,63,SC,Lexington County,2795,4969,144354
45,79,45,55,SC,Kershaw County,438,817,21738
45,79,37,119,NC,Mecklenburg County,369,632,21101
45,79,45,85,SC,Sumter County,285,526,10976
45,79,45,19,SC,Charleston County,250,383,16656
45,79,45,45,SC,Greenville County,245,380,15578
45,79,45,91,SC,York County,232,426,11447
45,79,45,75,SC,Orangeburg County,199,355,6644
45,79,45,39,SC,Fairfield County,197,394,8434
45,79,45,41,SC,Florence County,159,266,7475
45,79,45,3,SC,Aiken County,149,232,6802
45,79,45,15,SC,Berkeley County,146,271,6305
45,79,45,83,SC,Spartanburg County,129,186,5815
45,79,45,51,SC,Horry County,125,205,5775
45,79,37,51,NC,Cumberland County,123,278,5720
45,79,13,245,GA,Richmond County,97,176,3840
45,79,45,71,SC,Newberry County,93,163,5005
45,79,45,35,SC,Dorchester County,92,148,4291
45,79,48,27,TX,Bell County,83,210,4747
45,79,45,13,SC,Beaufort County,76,128,3917
45,79,13,121,GA,Fulton County,74,105,4601
45,79,8,41,CO,El Paso County,73,164,4513
45,79,45,57,SC,Lancaster County,63,119,4127
45,79,48,141,TX,El Paso County,63,147,3516
45,79,15,3,HI,Honolulu County,59,135,3425
45,79,6,37,CA,Los Angeles County,58,100,3315
45,79,37,183,NC,Wake County,58,91,2764
45,79,12,11,FL,Broward County,57,93,3118
45,79,13,51,GA,Chatham County,57,91,3025
45,79,13,135,GA,Gwinnett County,57,121,4043
45,79,53,53,WA,Pierce County,57,142,4099
45,79,4,13,AZ,Maricopa County,56,106,3975
45,79,13,89,GA,DeKalb County,56,95,2626
45,79,45,27,SC,Clarendon County,53,98,1546
45,79,36,47,NY,Kings County,52,100,5544
45,79,45,43,SC,Georgetown County,52,82,3471
45,79,36,103,NY,Suffolk County,51,92,4087
45,79,6,73,CA,San Diego County,49,77,3511
45,79,12,31,FL,Duval County,49,83,2035
45,79,45,31,SC,Darlington County,48,76,3207
45,79,42,101,PA,Philadelphia County,47,75,1532
45,79,48,29,TX,Bexar County,47,99,3084
45,79,13,179,GA,Liberty County,46,118,2125
45,79,17,31,IL,Cook County,45,74,4365
45,79,36,81,NY,Queens County,45,71,2435
45,79,47,125,TN,Montgomery County,45,130,2788
45,79,45,89,SC,Williamsburg County,44,69,1285
45,79,12,57,FL,Hillsborough County,41,82,2334
45,79,24,33,MD,Prince George's County,41,74,3472
45,79,32,3,NV,Clark County,41,73,2572
45,79,51,59,VA,Fairfax County,41,83,3653
45,79,12,95,FL,Orange County,40,69,2878
45,79,45,7,SC,Anderson County,40,68,1937
45,79,45,47,SC,Greenwood County,40,69,1504
45,79,13,215,GA,Muscogee County,39,91,1953
45,79,13,67,GA,Cobb County,38,61,2280
45,79,45,17,SC,Calhoun County,38,72,1880
45,79,45,61,SC,Lee County,38,79,1205
45,79,13,73,GA,Columbia County,37,76,961
45,79,39,49,OH,Franklin County,37,55,1925
45,79,36,5,NY,Bronx County,36,70,1571
45,79,37,81,NC,Guilford County,36,57,1837
45,79,12,86,FL,Miami-Dade County,34,54,1904
45,79,37,71,NC,Gaston County,33,66,1529
45,79,45,59,SC,Laurens County,33,59,1449
45,79,45,67,SC,Marion County,33,61,1174
45,79,51,153,VA,Prince William County,33,68,2440
45,79,36,61,NY,New York County,31,42,2892
45,79,37,25,NC,Cabarrus County,30,72,1480
45,79,48,113,TX,Dallas County,30,56,2363
45,79,39,35,OH,Cuyahoga County,29,48,911
45,79,45,11,SC,Barnwell County,29,47,723
45,79,12,99,FL,Palm Beach County,28,46,1768
45,79,37,21,NC,Buncombe County,28,43,1254
45,79,45,23,SC,Chester County,28,55,1340
45,79,45,77,SC,Pickens County,28,42,772
45,79,24,3,MD,Anne Arundel County,27,49,1800
45,79,36,59,NY,Nassau County,27,57,3154
45,79,45,81,SC,Saluda County,27,54,1073
45,79,48,201,TX,Harris County,27,41,2063
45,79,9,110,CT,Capitol Planning Region,26,56,2570
45,79,11,1,DC,District of Columbia,26,35,2104
45,79,13,63,GA,Clayton County,26,46,794
45,79,45,9,SC,Bamberg County,26,51,649
45,79,45,33,SC,Dillon County,26,48,1152
45,79,24,31,MD,Montgomery County,25,45,2115
45,79,34,13,NJ,Essex County,25,44,1110
45,79,36,55,NY,Monroe County,25,39,1218
45,79,37,85,NC,Harnett County,25,55,1429
45,79,45,29,SC,Colleton County,25,40,871
45,79,29,169,MO,Pulaski County,24,66,1669
45,79,51,810,VA,Virginia Beach city,24,42,1138
45,79,6,65,CA,Riverside County,23,48,1846
45,79,6,71,CA,San Bernardino County,23,49,1380
45,79,24,5,MD,Baltimore County,23,44,1047
45,79,36,45,NY,Jefferson County,23,50,1345
45,79,37,179,NC,Union County,23,47,1528
45,79,42,3,PA,Allegheny County,23,35,1386
45,79,45,5,SC,Allendale County,23,39,481
45,79,45,25,SC,Chesterfield County,23,34,882
45,79,47,37,TN,Davidson County,23,40,1590
45,79,51,700,VA,Newport News city,23,42,1346
45,79,6,59,CA,Orange County,21,53,2711
45,79,12,127,FL,Volusia County,21,36,1331
45,79,20,61,KS,Geary County,21,47,927
45,79,24,510,MD,Baltimore city,21,35,821
45,79,26,125,MI,Oakland County,21,38,1021
45,79,1,73,AL,Jefferson County,20,31,1365
45,79,12,71,FL,Lee County,20,37,951
45,79,18,97,IN,Marion County,20,33,1079
45,79,25,17,MA,Middlesex County,20,37,1262
45,79,36,29,NY,Erie County,20,35,839
45,79,37,129,NC,New Hanover County,20,42,1489
45,79,49,35,UT,Salt Lake County,20,41,2005
45,79,53,33,WA,King County,20,37,1336
45,81,45,63,SC,Lexington County,146,307,9373
45,81,45,3,SC,Aiken County,48,100,3400
45,81,45,47,SC,Greenwood County,26,52,954
45,81,45,37,SC,Edgefield County,25,48,865
45,81,45,71,SC,Newberry County,24,60,1727
45,81,45,79,SC,Richland County,22,48,1902
45,83,45,45,SC,Greenville County,2659,5110,149199
45,83,45,21,SC,Cherokee County,453,842,21471
45,83,6,67,CA,Sacramento County,219,670,12774
45,83,45,7,SC,Anderson County,215,367,10933
45,83,37,21,NC,Buncombe County,183,344,9663
45,83,45,87,SC,Union County,179,329,7297
45,83,45,59,SC,Laurens County,171,321,6749
45,83,37,89,NC,Henderson County,161,298,9407
45,83,45,79,SC,Richland County,142,216,7032
45,83,45,77,SC,Pickens County,126,200,4972
45,83,37,119,NC,Mecklenburg County,124,220,15682
45,83,45,91,SC,York County,118,213,6949
45,83,45,19,SC,Charleston County,114,185,7034
45,83,45,63,SC,Lexington County,105,194,5611
45,83,37,149,NC,Polk County,100,185,6865
45,83,37,161,NC,Rutherford County,81,145,4096
45,83,53,11,WA,Clark County,75,218,4851
45,83,37,45,NC,Cleveland County,72,130,3052
45,83,45,51,SC,Horry County,68,114,3088
45,83,45,47,SC,Greenwood County,58,97,2345
45,83,37,71,NC,Gaston County,57,97,2137
45,83,41,51,OR,Multnomah County,57,199,3296
45,83,4,13,AZ,Maricopa County,56,108,6950
45,83,12,11,FL,Broward County,50,99,3482
45,83,45,15,SC,Berkeley County,49,87,3117
45,83,12,99,FL,Palm Beach County,48,97,3234
45,83,37,183,NC,Wake County,48,91,3587
45,83,53,53,WA,Pierce County,45,131,3300
45,83,45,73,SC,Oconee County,43,77,1870
45,83,53,33,WA,King County,43,98,2311
45,83,6,37,CA,Los Angeles County,39,64,3090
45,83,6,73,CA,San Diego County,38,82,3393
45,83,12,57,FL,Hillsborough County,38,86,1964
45,83,12,86,FL,Miami-Dade County,37,69,3014
45,83,12,95,FL,Orange County,37,69,1842
45,83,36,103,NY,Suffolk County,36,65,2332
45,83,45,13,SC,Beaufort County,36,60,2397
45,83,53,61,WA,Snohomish County,35,123,2218
45,83,13,135,GA,Gwinnett County,34,62,2187
45,83,41,5,OR,Clackamas County,34,119,1941
45,83,13,67,GA,Cobb County,32,56,2471
45,83,12,31,FL,Duval County,31,61,1597
45,83,6,65,CA,Riverside County,30,70,1774
45,83,36,81,NY,Queens County,30,51,2078
45,83,12,105,FL,Polk County,29,74,1506
45,83,45,57,SC,Lancaster County,29,45,1836
45,83,12,103,FL,Pinellas County,28,48,1663
45,83,45,35,SC,Dorchester County,28,48,1749
45,83,12,71,FL,Lee County,27,51,1441
45,83,36,55,NY,Monroe County,27,63,1392
45,83,13,121,GA,Fulton County,26,39,3550
45,83,25,13,MA,Hampden County,26,92,1205
45,83,32,3,NV,Clark County,26,50,1281
45,83,45,71,SC,Newberry County,26,44,1763
45,83,6,59,CA,Orange County,25,64,4699
45,83,12,115,FL,Sarasota County,25,50,1768
45,83,17,31,IL,Cook County,25,47,1687
45,83,37,87,NC,Haywood County,25,52,1233
45,83,45,65,SC,McCormick County,25,25,78
45,83,45,85,SC,Sumter County,24,32,949
45,83,8,41,CO,El Paso County,23,42,1088
45,83,34,23,NJ,Middlesex County,23,46,1366
45,83,36,29,NY,Erie County,23,60,1946
45,83,37,35,NC,Catawba County,23,46,1434
45,83,37,67,NC,Forsyth County,23,44,1331
45,83,37,97,NC,Iredell County,22,42,2300
45,83,37,133,NC,Onslow County,22,48,1043
45,83,45,3,SC,Aiken County,22,45,1253
45,83,45,41,SC,Florence County,21,49,989
45,83,45,75,SC,Orangeburg County,21,40,808
45,83,6,61,CA,Placer County,20,58,1676
45,83,26,125,MI,Oakland County,20,39,1100
45,83,37,25,NC,Cabarrus County,20,42,1091
45,83,37,81,NC,Guilford County,20,41,1673
45,83,37,179,NC,Union County,20,41,1117
45,85,45,79,SC,Richland County,236,431,9451
45,85,45,27,SC,Clarendon County,168,351,6267
45,85,45,63,SC,Lexington County,91,163,7040
45,85,45,61,SC,Lee County,77,151,2318
45,85,45,41,SC,Florence County,63,115,2417
45,85,45,51,SC,Horry County,46,73,1232
45,85,37,119,NC,Mecklenburg County,44,77,1589
45,85,45,55,SC,Kershaw County,43,86,2326
45,85,45,19,SC,Charleston County,40,59,1570
45,85,45,15,SC,Berkeley County,33,54,1329
45,85,48,29,TX,Bexar County,32,66,2312
45,85,32,3,NV,Clark County,28,70,1728
45,85,45,35,SC,Dorchester County,26,48,1147
45,85,15,3,HI,Honolulu County,25,64,1712
45,85,8,41,CO,El Paso County,24,50,1500
45,85,12,57,FL,Hillsborough County,24,46,1733
45,85,45,45,SC,Greenville County,22,52,960
45,85,4,13,AZ,Maricopa County,21,44,1294
45,85,45,89,SC,Williamsburg County,21,44,602
45,85,4,19,AZ,Pima County,20,44,1333
45,87,45,83,SC,Spartanburg County,157,315,6589
45,87,45,45,SC,Greenville County,26,53,995
45,87,45,21,SC,Cherokee County,25,40,771
45,87,45,59,SC,Laurens County,20,35,606
45,89,45,41,SC,Florence County,118,237,3286
45,89,45,43,SC,Georgetown County,95,182,4114
45,89,45,51,SC,Horry County,49,94,1619
45,89,45,27,SC,Clarendon County,27,56,1209
45,89,45,79,SC,Richland County,27,42,1037
45,89,45,15,SC,Berkeley County,22,39,1049
45,91,37,119,NC,Mecklenburg County,2272,4215,195498
45,91,45,57,SC,Lancaster County,511,1008,43745
45,91,37,71,NC,Gaston County,383,796,28010
45,91,45,23,SC,Chester County,275,539,10693
45,91,37,179,NC,Union County,209,379,19166
45,91,45,79,SC,Richland County,166,264,7676
45,91,45,19,SC,Charleston County,93,133,8582
45,91,45,83,SC,Spartanburg County,93,156,5364
45,91,37,25,NC,Cabarrus County,89,183,6278
45,91,36,103,NY,Suffolk County,83,181,8344
45,91,45,63,SC,Lexington County,82,139,4575
45,91,45,45,SC,Greenville County,80,128,5268
45,91,45,51,SC,Horry County,75,137,3594
45,91,37,183,NC,Wake County,64,128,6525
45,91,36,59,NY,Nassau County,54,127,6170
45,91,37,45,NC,Cleveland County,53,90,2485
45,91,17,31,IL,Cook County,52,123,9540
45,91,6,37,CA,Los Angeles County,51,91,5336
45,91,45,21,SC,Cherokee County,51,110,2236
45,91,4,13,AZ,Maricopa County,48,105,4564
45,91,6,73,CA,San Diego County,47,85,3551
45,91,36,81,NY,Queens County,38,68,2593
45,91,45,13,SC,Beaufort County,37,60,2962
45,91,45,15,SC,Berkeley County,37,69,2772
45,91,12,11,FL,Broward County,36,64,2114
45,91,12,86,FL,Miami-Dade County,36,72,2231
45,91,45,35,SC,Dorchester County,35,61,2681
45,91,37,81,NC,Guilford County,33,50,2302
45,91,51,59,VA,Fairfax County,33,65,4963
45,91,9,110,CT,Capitol Planning Region,32,74,3057
45,91,6,59,CA,Orange County,30,75,4165
45,91,12,57,FL,Hillsborough County,30,58,2616
45,91,36,55,NY,Monroe County,30,64,2172
45,91,37,97,NC,Iredell County,30,57,1888
45,91,45,55,SC,Kershaw County,30,52,1268
45,91,12,99,FL,Palm Beach County,29,57,3632
45,91,37,67,NC,Forsyth County,29,54,1772
45,91,45,41,SC,Florence County,29,51,1862
45,91,12,95,FL,Orange County,27,48,1218
45,91,37,35,NC,Catawba County,27,52,2157
45,91,45,3,SC,Aiken County,27,45,1492
45,91,26,125,MI,Oakland County,26,57,3443
45,91,37,21,NC,Buncombe County,26,33,1477
45,91,37,109,NC,Lincoln County,26,55,1901
45,91,45,7,SC,Anderson County,26,45,1028
45,91,48,201,TX,Harris County,26,54,2050
45,91,12,103,FL,Pinellas County,25,36,1560
45,91,36,29,NY,Erie County,25,44,1464
45,91,39,35,OH,Cuyahoga County,25,50,3147
45,91,45,85,SC,Sumter County,25,42,1346
45,91,37,159,NC,Rowan County,24,34,1161
45,91,42,3,PA,Allegheny County,23,42,3286
45,91,45,77,SC,Pickens County,23,36,2049
45,91,47,37,TN,Davidson County,22,42,1923
45,91,13,121,GA,Fulton County,21,42,3462
45,91,36,47,NY,Kings County,21,39,2234
45,91,12,9,FL,Brevard County,20,43,1769
45,91,12,31,FL,Duval County,20,28,1964
45,91,12,71,FL,Lee County,20,39,1809
45,91,24,31,MD,Montgomery County,20,44,3113
45,91,34,23,NJ,Middlesex County,20,54,2585
46,3,46,35,SD,Davison County,21,31,1786
46,5,46,99,SD,Minnehaha County,35,52,998
46,9,46,135,SD,Yankton County,34,63,1667
46,11,46,99,SD,Minnehaha County,108,182,5691
46,11,46,29,SD,Codington County,44,69,1927
46,11,46,77,SD,Kingsbury County,41,69,3907
46,11,46,83,SD,Lincoln County,33,52,2071
46,11,46,79,SD,Lake County,21,27,1153
46,11,46,103,SD,Pennington County,21,29,1077
46,13,46,115,SD,Spink County,39,73,1783
46,13,46,29,SD,Codington County,31,45,1097
46,13,46,99,SD,Minnehaha County,31,39,884
46,13,46,45,SD,Edmunds County,22,38,1384
46,15,46,85,SD,Lyman County,20,50,829
46,19,46,81,SD,Lawrence County,100,177,5342
46,19,46,103,SD,Pennington County,34,64,1572
46,19,46,93,SD,Meade County,29,48,1003
46,27,46,99,SD,Minnehaha County,48,60,2357
46,27,46,135,SD,Yankton County,36,66,2101
46,27,46,127,SD,Union County,31,52,1530
46,27,19,193,IA,Woodbury County,20,29,490
46,29,46,11,SD,Brookings County,44,62,1807
46,29,46,99,SD,Minnehaha County,36,60,1787
46,29,46,57,SD,Hamlin County,35,73,2107
46,29,46,25,SD,Clark County,27,48,3298
46,29,46,13,SD,Brown County,26,39,1347
46,29,46,109,SD,Roberts County,25,41,1053
46,29,46,83,SD,Lincoln County,20,34,1184
46,33,46,103,SD,Pennington County,100,170,13178
46,33,46,47,SD,Fall River County,29,70,1981
46,35,46,99,SD,Minnehaha County,51,69,2536
46,35,46,61,SD,Hanson County,27,45,1408
46,35,46,67,SD,Hutchinson County,21,36,1018
46,45,46,13,SD,Brown County,38,85,4289
46,47,46,103,SD,Pennington County,45,75,4021
46,57,46,29,SD,Codington County,33,76,1692
46,57,46,11,SD,Brookings County,24,36,1582
46,61,46,35,SD,Davison County,33,57,1859
46,65,46,117,SD,Stanley County,80,145,5759
46,65,46,103,SD,Pennington County,33,59,2486
46,65,46,99,SD,Minnehaha County,27,40,1624
46,67,46,99,SD,Minnehaha County,24,37,1169
46,77,46,11,SD,Brookings County,30,55,1857
46,79,46,99,SD,Minnehaha County,100,175,7981
46,79,46,83,SD,Lincoln County,23,39,2216
46,81,46,103,SD,Pennington County,137,230,9346
46,81,46,93,SD,Meade County,105,204,5258
46,81,46,19,SD,Butte County,78,135,4814
46,81,56,5,WY,Campbell County,30,58,2675
46,81,4,13,AZ,Maricopa County,26,50,5196
46,81,46,99,SD,Minnehaha County,23,38,1652
46,81,6,37,CA,Los Angeles County,22,36,3642
46,83,46,99,SD,Minnehaha County,1881,3304,161814
46,83,46,11,SD,Brookings County,49,61,2565
46,83,46,125,SD,Turner County,48,86,2648
46,83,46,103,SD,Pennington County,47,76,3671
46,83,46,35,SD,Davison County,45,71,3030
46,83,27,53,MN,Hennepin County,42,56,3831
46,83,46,13,SD,Brown County,39,54,2117
46,83,46,127,SD,Union County,39,74,4758
46,83,46,29,SD,Codington County,38,54,2176
46,83,19,167,IA,Sioux County,37,55,2115
46,83,46,27,SD,Clay County,32,46,858
46,83,46,5,SD,Beadle County,31,55,1917
46,83,46,65,SD,Hughes County,30,62,3738
46,83,4,13,AZ,Maricopa County,27,49,2892
46,83,27,37,MN,Dakota County,27,36,1324
46,83,46,79,SD,Lake County,26,36,2127
46,83,46,135,SD,Yankton County,23,33,1242
46,83,6,37,CA,Los Angeles County,22,29,2271
46,83,46,67,SD,Hutchinson County,22,37,1160
46,83,31,55,NE,Douglas County,20,42,3891
46,87,46,99,SD,Minnehaha County,61,115,4008
46,93,46,103,SD,Pennington County,574,1106,33745
46,93,46,81,SD,Lawrence County,96,170,5885
46,93,46,19,SD,Butte County,35,81,1897
46,93,32,3,NV,Clark County,21,49,1376
46,99,46,83,SD,Lincoln County,1485,2516,120247
46,99,46,11,SD,Brookings County,149,216,6876
46,99,27,53,MN,Hennepin County,117,174,16573
46,99,46,103,SD,Pennington County,114,186,5096
46,99,46,35,SD,Davison County,94,137,4290
46,99,4,13,AZ,Maricopa County,91,156,10863
46,99,19,193,IA,Woodbury County,85,123,3496
46,99,46,27,SD,Clay County,79,121,4001
46,99,46,79,SD,Lake County,79,122,5831
46,99,46,29,SD,Codington County,78,118,4215
46,99,46,13,SD,Brown County,74,98,3806
46,99,46,135,SD,Yankton County,74,107,3380
46,99,27,133,MN,Rock County,70,122,3741
46,99,46,87,SD,McCook County,67,113,3730
46,99,46,65,SD,Hughes County,65,103,4776
46,99,6,73,CA,San Diego County,59,115,5571
46,99,6,37,CA,Los Angeles County,57,91,5632
46,99,27,105,MN,Nobles County,56,94,3402
46,99,31,55,NE,Douglas County,54,100,4099
46,99,19,167,IA,Sioux County,53,90,-44515
46,99,46,127,SD,Union County,50,66,2498
46,99,32,3,NV,Clark County,48,92,3538
46,99,46,125,SD,Turner County,48,75,2568
46,99,46,101,SD,Moody County,47,85,3753
46,99,6,65,CA,Riverside County,41,82,2783
46,99,46,5,SD,Beadle County,41,61,1925
46,99,8,31,CO,Denver County,39,55,3072
46,99,19,153,IA,Polk County,39,60,2770
46,99,19,119,IA,Lyon County,38,65,2785
46,99,31,109,NE,Lancaster County,38,56,2465
46,99,27,83,MN,Lyon County,37,47,2776
46,99,27,117,MN,Pipestone County,36,60,1356
46,99,17,31,IL,Cook County,35,63,4649
46,99,38,17,ND,Cass County,34,58,2175
46,99,27,123,MN,Ramsey County,33,51,2624
46,99,6,71,CA,San Bernardino County,32,68,1517
46,99,8,41,CO,El Paso County,31,55,2030
46,99,27,3,MN,Anoka County,30,67,2280
46,99,48,201,TX,Harris County,29,61,1665
46,99,27,109,MN,Olmsted County,27,53,3496
46,99,6,59,CA,Orange County,26,44,1834
46,99,53,33,WA,King County,25,53,3688
46,99,4,21,AZ,Pinal County,24,48,2925
46,99,19,141,IA,O'Brien County,23,36,1804
46,99,46,67,SD,Hutchinson County,23,42,994
